Fecha_Inicial,Fecha_Fin,Latitud,Longitud,Comuna,Dia_Habil,Turno,Zona,Uso,Sexo,Casco_Conductor,Tipo_Distraccion,Cantidad_Ocupantes,Uso_Casco
2022-10-29 11:14:53,2022-10-29 11:15:17,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 17:26:45,2022-10-29 17:27:21,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:15:17,2022-10-29 11:15:45,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-29 17:27:21,2022-10-29 17:27:28,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:15:46,2022-10-29 11:16:19,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 17:27:29,2022-10-29 17:27:52,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:16:19,2022-10-29 11:16:39,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 17:27:53,2022-10-29 17:28:12,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 17:28:12,2022-10-29 17:28:36,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:16:39,2022-10-29 11:17:17,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 17:28:36,2022-10-29 17:28:42,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 17:28:42,2022-10-29 17:29:00,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:17:17,2022-10-29 11:18:06,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 17:29:00,2022-10-29 17:29:32,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:18:06,2022-10-29 11:18:37,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,2,Si
2022-10-29 17:29:32,2022-10-29 17:29:59,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 17:30:00,2022-10-29 17:30:10,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:18:38,2022-10-29 11:19:06,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 17:30:11,2022-10-29 17:30:29,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:19:07,2022-10-29 11:20:02,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 17:30:30,2022-10-29 17:30:48,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:20:03,2022-10-29 11:22:37,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 17:30:48,2022-10-29 17:31:13,-34.6213111,-58.4409911,6,Fin de semana,Tarde,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:22:38,2022-10-29 11:23:17,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:23:19,2022-10-29 11:24:05,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:24:06,2022-10-29 11:24:30,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:24:31,2022-10-29 11:25:00,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:25:01,2022-10-29 11:27:06,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:27:06,2022-10-29 11:27:36,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:27:37,2022-10-29 11:28:23,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:28:23,2022-10-29 11:28:34,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:28:35,2022-10-29 11:29:08,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:29:08,2022-10-29 11:29:35,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:29:35,2022-10-29 11:30:00,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:30:00,2022-10-29 11:30:24,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:30:24,2022-10-29 11:32:36,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:32:37,2022-10-29 11:32:53,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:32:54,2022-10-29 11:33:04,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:33:04,2022-10-29 11:33:24,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:33:25,2022-10-29 11:33:45,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:33:45,2022-10-29 11:34:05,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:37:47,2022-10-29 11:38:23,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-29 11:38:23,2022-10-29 11:38:52,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:38:52,2022-10-29 11:39:30,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:39:31,2022-10-29 11:40:01,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:40:02,2022-10-29 11:40:20,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-29 11:40:20,2022-10-29 11:40:42,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:40:42,2022-10-29 11:41:06,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:41:06,2022-10-29 11:41:29,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:41:29,2022-10-29 11:41:47,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:41:49,2022-10-29 11:42:14,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:42:15,2022-10-29 11:42:33,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:42:33,2022-10-29 11:42:58,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:42:58,2022-10-29 11:43:16,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:43:16,2022-10-29 11:43:53,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:43:53,2022-10-29 11:44:22,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:44:23,2022-10-29 11:44:52,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:44:53,2022-10-29 11:45:21,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:45:22,2022-10-29 11:45:38,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,No,Ninguno,1,No
2022-10-29 11:45:39,2022-10-29 11:46:04,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:46:04,2022-10-29 11:46:25,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:46:25,2022-10-29 11:46:53,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:46:55,2022-10-29 11:47:14,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:47:15,2022-10-29 11:47:48,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-29 11:47:48,2022-10-29 11:48:05,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:48:06,2022-10-29 11:48:42,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:48:43,2022-10-29 11:48:58,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:48:58,2022-10-29 11:49:19,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:49:20,2022-10-29 11:49:34,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:49:34,2022-10-29 11:49:46,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:49:47,2022-10-29 11:49:56,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:49:57,2022-10-29 11:50:20,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,2,Si
2022-10-29 11:50:21,2022-10-29 11:51:38,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:51:38,2022-10-29 11:52:10,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:52:10,2022-10-29 11:52:18,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:52:18,2022-10-29 11:52:29,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:52:30,2022-10-29 11:52:54,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:52:54,2022-10-29 11:53:13,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:53:14,2022-10-29 11:53:29,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 11:53:30,2022-10-29 11:53:48,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:53:49,2022-10-29 11:54:21,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:54:21,2022-10-29 11:54:41,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 11:54:42,2022-10-29 11:55:02,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:55:04,2022-10-29 11:55:31,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:55:32,2022-10-29 11:56:00,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:56:01,2022-10-29 11:56:45,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:56:46,2022-10-29 11:57:08,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 11:57:11,2022-10-29 11:57:34,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:57:34,2022-10-29 11:58:03,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,2,Si
2022-10-29 11:58:06,2022-10-29 11:58:19,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:58:21,2022-10-29 11:58:42,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,No,Celular,1,No
2022-10-29 11:58:21,2022-10-29 11:58:46,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,No,Celular,1,No
2022-10-29 11:58:48,2022-10-29 11:59:14,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Ninguno,1,Si
2022-10-29 11:59:49,2022-10-29 12:00:21,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Celular,1,Si
2022-10-29 12:00:22,2022-10-29 12:00:45,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Fuma,1,Si
2022-10-29 12:00:46,2022-10-29 12:01:02,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Masculino,Si,Celular,1,Si
2022-10-29 12:01:02,2022-10-29 12:01:19,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 12:01:19,2022-10-29 12:01:41,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Particular,Femenino,Si,Ninguno,1,Si
2022-10-29 12:01:41,2022-10-29 12:02:10,-34.6213111,-58.4409911,6,Fin de semana,Mañana,Occidente,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 16:31:01,2022-10-26 16:31:31,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 16:31:31,2022-10-26 16:35:08,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 16:35:08,2022-10-26 16:41:41,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 16:42:34,2022-10-26 16:58:49,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 16:58:49,2022-10-26 17:03:12,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:03:12,2022-10-26 17:06:38,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Celular,1,Si
2022-10-26 17:06:38,2022-10-26 17:09:30,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:09:31,2022-10-26 17:13:06,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:13:08,2022-10-26 17:14:44,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:14:44,2022-10-26 17:18:03,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:18:04,2022-10-26 17:21:39,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,No,Ninguno,1,No
2022-10-26 17:21:40,2022-10-26 17:23:22,-34.6187126,-58.44782970106664,6,Habil,Tarde,Norte,Particular,Masculino,No,Ninguno,1,No
2022-11-01 10:00:00,2022-11-01 10:04:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-01 10:04:00,2022-11-01 10:06:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:14:00,2022-11-01 10:14:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-01 10:14:00,2022-11-01 10:20:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Fuma,1,Si
2022-11-01 10:20:00,2022-11-01 10:20:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:20:00,2022-11-01 10:26:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-01 10:26:00,2022-11-01 10:28:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:28:00,2022-11-01 10:34:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:34:00,2022-11-01 10:36:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:36:00,2022-11-01 10:39:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:39:00,2022-11-01 10:41:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:41:00,2022-11-01 10:46:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Ninguno,1,Si
2022-11-01 10:46:00,2022-11-01 10:46:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Celular,1,Si
2022-11-01 10:46:00,2022-11-01 10:51:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Particular,Masculino,Si,Celular,1,Si
2022-11-01 10:51:00,2022-11-01 10:59:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-01 10:59:00,2022-11-01 10:59:00,-34.6187126,-58.44782970106664,6,Habil,Mañana,Norte,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 16:46:49,2022-10-26 16:47:01,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 16:47:03,2022-10-26 16:47:22,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-26 16:47:23,2022-10-26 16:47:44,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 16:47:45,2022-10-26 16:48:03,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-26 16:48:03,2022-10-26 16:48:34,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Femenino,Si,Celular,1,Si
2022-10-26 16:48:34,2022-10-26 16:52:36,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 16:52:36,2022-10-26 16:52:45,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-26 16:52:45,2022-10-26 16:52:56,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,No,Celular,1,No
2022-10-26 16:52:57,2022-10-26 16:53:21,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-26 16:53:21,2022-10-26 16:53:43,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,2,Si
2022-10-26 16:53:44,2022-10-26 16:53:52,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-26 16:53:52,2022-10-26 16:54:10,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-26 16:54:11,2022-10-26 16:56:50,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,2,Si
2022-10-26 16:56:50,2022-10-26 16:57:10,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 16:57:10,2022-10-26 16:57:32,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 16:57:32,2022-10-26 16:57:51,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 16:57:51,2022-10-26 16:58:21,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-26 16:58:21,2022-10-26 17:06:33,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:06:35,2022-10-26 17:06:51,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:06:51,2022-10-26 17:07:23,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,2,Si
2022-10-26 17:07:23,2022-10-26 17:07:40,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:07:40,2022-10-26 17:07:49,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 17:07:51,2022-10-26 17:08:20,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:08:20,2022-10-26 17:08:40,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Celular,1,Si
2022-10-26 17:08:40,2022-10-26 17:08:51,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-26 17:08:51,2022-10-26 17:09:13,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 17:09:14,2022-10-26 17:09:47,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:09:49,2022-10-26 17:10:24,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:10:25,2022-10-26 17:11:12,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:11:14,2022-10-26 17:12:32,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,2,Si
2022-10-26 17:12:34,2022-10-26 17:12:55,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:12:57,2022-10-26 17:13:11,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:13:11,2022-10-26 17:13:32,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-26 17:13:32,2022-10-26 17:13:52,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:13:53,2022-10-26 17:14:20,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:14:21,2022-10-26 17:15:09,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,2,Si
2022-10-26 17:15:09,2022-10-26 17:15:16,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,No,Celular,1,No
2022-10-26 17:15:17,2022-10-26 17:15:32,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:15:34,2022-10-26 17:15:55,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,2,Si
2022-10-26 17:15:56,2022-10-26 17:16:44,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:16:44,2022-10-26 17:17:01,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:17:01,2022-10-26 17:17:47,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,2,Si
2022-10-26 17:17:48,2022-10-26 17:18:20,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-26 17:18:22,2022-10-26 17:18:55,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-26 17:18:56,2022-10-26 17:19:06,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-26 17:19:07,2022-10-26 17:20:03,-34.5883284,-58.3931407,2,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
